"Splunk_Instance","Splunk_Roles",title,definition,args,app,sharing,author,description
ES,"PROD-ES-1|search_head","dmc_scheduler_instance_search_concurrency_drilldown(3)","`dmc_set_index_introspection` host=$host$ sourcetype=splunk_resource_usage component=PerProcess data.search_props.sid::* `dmc_match_all_scheduled_search_types` 
| `dmc_rename_introspection_fields` 
| where $concurrencySplitBy$==""$type$"" 
| stats latest(pid) as ""PID"", latest(ppid) as ""PPID"", latest(label) as Label, latest(provenance) as Provenance, latest(search_head) as ""Search Head"", latest(type) as Type, latest(user) as User, latest(app) as App, latest(mode) as Mode, latest(role) as Role, avg(pct_cpu) as avg_pct_cpu, max(mem_used) as ""Physical Memory Usage (MB)"", min(_time) as min_time, max(_time) as max_time, max(elapsed) as ""Elapsed Time"" by sid 
| eval avg_pct_cpu = round(avg_pct_cpu, 2) 
| `dmc_time_format(min_time)` 
| `dmc_time_format(max_time)` 
| rename avg_pct_cpu as ""Average CPU Usage (%)"", min_time as ""First Time Seen"", max_time as ""Last Time Seen""","host, concurrencySplitBy, type","splunk_monitoring_console",app,system,
ES,"PROD-ES-1|search_head","dmc_search_activity_instance_drilldown(3)","`dmc_set_index_introspection` host=$host$ sourcetype=splunk_resource_usage component=PerProcess data.search_props.sid::* 
| `dmc_rename_introspection_fields` 
| where $concurrencySplitBy$==""$type$"" 
| stats latest(pid) as ""PID"", latest(ppid) as ""PPID"", latest(label) as Label, latest(provenance) AS Provenance, latest(search_head) as ""Search Head"", latest(type) as Type, latest(user) as User, latest(app) as App, latest(mode) as Mode, latest(role) as Role, avg(pct_cpu) as avg_pct_cpu, max(mem_used) as ""Physical Memory Usage (MB)"", min(_time) as min_time, max(_time) as max_time, max(elapsed) as ""Elapsed Time"" by sid 
| eval avg_pct_cpu = round(avg_pct_cpu, 2) 
| `dmc_time_format(min_time)` 
| `dmc_time_format(max_time)` 
| rename avg_pct_cpu as ""Average CPU Usage (%)"", min_time as ""First Time Seen"", max_time as ""Last Time Seen""","host, concurrencySplitBy, type","splunk_monitoring_console",app,system,
ES,"PROD-ES-1|search_head","dmc_search_count_rangemap","rangemap field=search_count ""0""=0-0 ""1-5""=1-5 ""6-10""=6-10 ""11-15""=11-15 ""16-20""=16-20 ""21-30""=21-30 ""31-40""=31-40 ""41-50""=41-50 ""51-75""=51-75 ""76-100""=76-100 ""101+""=101-99999",,"splunk_monitoring_console",app,system,
ES,"PROD-ES-1|search_head","dmc_search_count_rangemap_and_timechart","`dmc_search_count_rangemap` 
| `dmc_timechart` dc(host) AS count_host by range 
| fields _time ""101+"" ""76-100"" ""51-75"" ""41-50"" ""31-40"" ""21-30"" ""16-20"" ""11-15"" ""6-10"" ""1-5"" ""0""",,"splunk_monitoring_console",app,system,
ES,"PROD-ES-1|search_head","dmc_set_bin","bin _time span=10s",,"splunk_monitoring_console",app,system,
ES,"PROD-ES-1|search_head","dmc_set_bin_for_disk_usage","bin _time span=10min",,"splunk_monitoring_console",app,system,
ES,"PROD-ES-1|search_head","dmc_set_bin_for_iostats","bin _time minspan=1min",,"splunk_monitoring_console",app,system,
ES,"PROD-ES-1|search_head","dmc_set_bin_for_metrics_log","bin _time minspan=30s",,"splunk_monitoring_console",app,system,
ES,"PROD-ES-1|search_head","dmc_set_bin_for_timechart","bin _time minspan=10s",,"splunk_monitoring_console",app,system,
ES,"PROD-ES-1|search_head","dmc_set_bin_for_timechart_for_disk_usage","bin _time minspan=10min",,"splunk_monitoring_console",app,system,
ES,"PROD-ES-1|search_head","dmc_set_group_label_and_sort(1)","eval label = replace($search_group$, ""^dmc_\w*group_"", """") 
| eval label = case( 
    $search_group$ == ""dmc_group_indexer"", ""Indexer"", 
    $search_group$ == ""dmc_group_search_head"", ""Search Head"", 
    $search_group$ == ""dmc_group_cluster_master"", ""Cluster Master"", 
    $search_group$ == ""dmc_group_license_master"", ""License Master"", 
    $search_group$ == ""dmc_group_deployment_server"", ""Deployment Server"", 
    $search_group$ == ""dmc_group_kv_store"", ""KV Store"", 
    $search_group$ == ""dmc_group_shc_deployer"", ""SHC Deployer"", 
    like($search_group$, ""dmc_customgroup_%""), label.""  (custom)"", 
    like($search_group$, ""dmc_indexerclustergroup_%""), label."" (Indexer Cluster)"", 
    like($search_group$, ""dmc_searchheadclustergroup_%""), label."" (Search Head Cluster)"", 
    1 == 1, label."" (Unrecognized)"") 
| eval order = case( 
    like($search_group$, ""dmc_group_%""), 100, 
    like($search_group$, ""dmc_customgroup_%""), 200, 
    like($search_group$, ""dmc_indexerclustergroup_%""), 300, 
    like($search_group$, ""dmc_searchheadclustergroup_%""), 400, 
    1 == 1, ""500"") 
| sort order, $search_group$ 
| fields - order","search_group","splunk_monitoring_console",app,system,
ES,"PROD-ES-1|search_head","dmc_set_index_audit","index=_audit",,"splunk_monitoring_console",app,system,
ES,"PROD-ES-1|search_head","dmc_set_index_internal","index=_internal",,"splunk_monitoring_console",app,system,
ES,"PROD-ES-1|search_head","dmc_set_index_introspection","index=_introspection",,"splunk_monitoring_console",app,system,
ES,"PROD-ES-1|search_head","dmc_tcp_forwarder_count_split_by(2)","`dmc_get_forwarder_tcpin` search_group=dmc_group_indexer search_group=$group$ 
| `dmc_timechart_for_metrics_log` dc(guid) as forwarder_count by $field$ 
| rename forwarder_count as ""Forwarder Count""","field, group","splunk_monitoring_console",app,system,
ES,"PROD-ES-1|search_head","dmc_tcp_throughput_split_by(2)","`dmc_get_forwarder_tcpin` search_group=dmc_group_indexer search_group=$group$ 
| `dmc_timechart_for_metrics_log` per_second(kb) as avg_tcp_KBps by $field$ 
| rename avg_tcp_KBps as ""KB/s""","field, group","splunk_monitoring_console",app,system,
ES,"PROD-ES-1|search_head","dmc_time_format(1)","eval $time$ = strftime($time$, ""%m/%d/%Y %H:%M:%S %z"")",time,"splunk_monitoring_console",app,system,
ES,"PROD-ES-1|search_head","dmc_timechart","timechart minspan=10s",,"splunk_monitoring_console",app,system,
ES,"PROD-ES-1|search_head","dmc_timechart_for_disk_usage","timechart minspan=10min",,"splunk_monitoring_console",app,system,
ES,"PROD-ES-1|search_head","dmc_timechart_for_iostats","timechart minspan=60s partial=f",,"splunk_monitoring_console",app,system,
ES,"PROD-ES-1|search_head","dmc_timechart_for_metrics_log","timechart minspan=30s",,"splunk_monitoring_console",app,system,
ES,"PROD-ES-1|search_head","dmc_timechart_for_metrics_reaper_and_heartbeat","timechart minspan=300s",,"splunk_monitoring_console",app,system,
ES,"PROD-ES-1|search_head","time_modifier(1)","tostring(relative_time(time(), ""$time_modifier$""))","time_modifier","splunk_monitoring_console",app,system,
GMC,"PROD-GMC-1|search_head","default_index","index=tutorial_data",,SplunkJSApp,app,admin,
GMC,"PROD-GMC-1|search_head","add_dm_object_name(1)","rename * as ""$object$.*""",object,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cam_action_modes","inputlookup append=T cam_action_mode_lookup | eval action_mode=lower(action_mode) | dedup action_mode | sort + action_mode",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cam_action_statuses","inputlookup append=T cam_action_status_lookup | eval action_status=lower(action_status) | dedup action_status | sort + action_status",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cam_categories","inputlookup append=T cam_category_lookup | dedup category | sort + category",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cam_subjects","inputlookup append=T cam_subject_lookup | eval subject=lower(subject) | dedup subject | sort + subject",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cam_tasks","inputlookup append=T cam_task_lookup | eval task=lower(task) | dedup task | sort + task",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cam_workers","inputlookup append=T cam_worker_lookup | append[| makeresults | eval worker_set=""local"",cam_workers=""[\""local\""]""] | dedup worker_set | spath input=cam_workers | where isnotnull('{}') | table worker_set,cam_workers | sort + worker_set",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_Alerts_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_Application_State_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_Authentication_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_Certificates_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_Change_Analysis_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_Change_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_Compute_Inventory_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_DLP_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_Databases_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_Email_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_Endpoint_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_Event_Signatures_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_Interprocess_Messaging_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_Intrusion_Detection_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_JVM_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_Malware_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_Network_Resolution_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_Network_Sessions_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_Network_Traffic_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_Performance_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_Ticket_Management_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_Updates_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_Vulnerabilities_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_Web_indexes","()",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_access_actions","inputlookup append=T cim_access_action_lookup | eval action=lower(action) | dedup action",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_corporate_email_domain_search(1)","[| `cim_corporate_email_domains` | rename domain as $field$ | format | fields search]",field,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_corporate_email_domains","inputlookup append=T cim_corporate_email_domain_lookup",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_corporate_web_domain_search(1)","[| `cim_corporate_web_domains` | rename domain as $field$ | format | fields search]",field,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_corporate_web_domains","inputlookup append=T cim_corporate_web_domain_lookup",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_datamodelinfo","rest /services/admin/summarization by_tstats=t splunk_server=local count=0 | eval key=replace('title',""tstats:DM_"".'eai:acl.app'.""_"",""""),datamodel=replace('summary.id',""DM_"".'eai:acl.app'.""_"","""") | join type=left key [| rest /services/data/models splunk_server=local count=0 | table title acceleration.cron_schedule eai:digest | rename title as key | rename acceleration.cron_schedule AS cron] | table datamodel eai:acl.app summary.access_time summary.is_inprogress summary.size summary.latest_time summary.complete summary.buckets_size summary.buckets cron summary.last_error summary.time_range summary.id summary.mod_time eai:digest summary.earliest_time summary.last_sid summary.access_count | rename summary.id AS summary_id, summary.time_range AS retention, summary.earliest_time as earliest, summary.latest_time as latest, eai:digest as digest | rename summary.* AS *, eai:acl.* AS * | sort datamodel",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_dlp_actions","inputlookup append=T cim_dlp_action_lookup | eval action=lower(action) | dedup action | sort + action",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_dlp_object_categories","inputlookup append=T cim_dlp_object_category_lookup | eval object_category=lower(object_category) | dedup object_category | sort + object_category",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_dlp_types","inputlookup append=T cim_dlp_type_lookup | eval dlp_type=lower(dlp_type) | dedup dlp_type | sort + dlp_type",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_dns_reply_codes","inputlookup append=T cim_dns_reply_code_lookup | dedup reply_code | sort + reply_code",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_email_protocols","inputlookup append=T cim_email_protocol_lookup | sort + protocol",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_endpoint_actions","inputlookup append=T cim_endpoint_action_lookup | eval action=lower(action) | dedup action | sort + action",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_endpoint_object_categories","inputlookup append=T cim_endpoint_object_category_lookup | eval object_category=lower(object_category) | dedup object_category | sort + object_category",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_endpoint_severities","inputlookup append=T cim_endpoint_severity_lookup | eval severity=lower(severity) | dedup severity",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_endpoint_statuses","inputlookup append=T cim_endpoint_status_lookup | eval status=lower(status) | dedup status | sort + status",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_endpoint_user_types","inputlookup append=T cim_endpoint_user_type_lookup | eval user_type=lower(user_type) | dedup user_type | sort + user_type",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_filter_known_scanners","NOT (host_category=""known_scanner"" OR orig_host_category=""known_scanner"" OR dvc_category=""known_scanner"" OR src_category=""known_scanner"" OR dest_category=""known_scanner"")",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_filter_known_scanners(1)","NOT ($object$.host_category=""known_scanner"" OR $object$.orig_host_category=""known_scanner"" OR $object$.dvc_category=""known_scanner"" OR $object$.src_category=""known_scanner"" OR $object$.dest_category=""known_scanner"")",object,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_filter_unknown_values(1)","($field$!=""-"" $field$!=""n/a"" $field$!=""unknown"")",field,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_filter_vuln_severity","(severity!=""informational"" AND severity!=""low"")",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_filter_vuln_severity(1)","($object$.severity!=""informational"" AND $object$.severity!=""low"")",object,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_http_methods","inputlookup append=T cim_http_method_lookup | eval http_method=lower(http_method) | dedup http_method",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_http_statuses","inputlookup append=T cim_http_status_lookup",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_ids_severities","inputlookup append=T cim_ids_severity_lookup | eval severity=lower(severity) | dedup severity",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_ids_types","inputlookup append=T cim_ids_type_lookup | eval ids_type=lower(ids_type) | dedup ids_type | sort + ids_type",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_malware_actions","inputlookup append=T cim_malware_action_lookup | eval action=lower(action) | dedup action | sort + action",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_traffic_actions","inputlookup append=T cim_traffic_action_lookup | eval action=lower(action) | dedup action | sort + action",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_transport_protocols","inputlookup append=T cim_transport_protocol_lookup | eval transport=lower(transport) | dedup transport | sort + transport",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_update_statii","inputlookup append=T cim_update_status_lookup | eval status=lower(status) | dedup status | sort + status",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_vendor_product_tracker","inputlookup append=T cim_vendor_product_tracker",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cim_vuln_severities","inputlookup append=T cim_vuln_severity_lookup | eval severity=lower(severity) | dedup severity",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cloud_domain_search(1)","[| `cloud_domains` | rename domain as $field$ | fields $field$ | format | fields search]",field,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cloud_domains","inputlookup append=T cim_cloud_domain_lookup",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cloud_email_search(1)","[| `cloud_domains` | search is_email=true | rename domain as $field$ | fields $field$ | format | fields search]",field,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","cloud_storage_search(1)","[| `cloud_domains` | search is_storage=true | rename domain as $field$ | fields $field$ | format | fields search]",field,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","datamodel(2)","datamodel $model$ $object$ search","model,object","Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","drop_dm_object_name(1)","rename ""$object$.*"" as *",object,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","get_signature(1)","(signature=""*$value$*"" OR signature_id=""*$value$*"")",value,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","get_src_user_only(1)","(src_user=""$src_user$"" OR src_user_identity=""$src_user$"")","src_user","Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","get_subject(2)","($subjectField$=""$bestmatch$"" OR $subjectField$_ip=""$bestmatch$"" OR $subjectField$_mac=""$bestmatch$"" OR $subjectField$_nt_host=""$bestmatch$"" OR $subjectField$_dns=""$bestmatch$"")","subjectField, bestmatch","Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","get_user(1)","(`get_src_user_only($user$)` OR `get_user_only($user$)`)",user,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","get_user_only(1)","(user=""$user$"" OR user_identity=""$user$"")",user,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","get_vendor_product","eval vendor_product=case(isnotnull(vendor_product),vendor_product,isnotnull(vendor) AND vendor!=""unknown"" AND isnotnull(product) AND product!=""unknown"",vendor."" "".product,isnotnull(vendor) AND vendor!=""unknown"" AND (isnull(product) OR product=""unknown""),vendor."" unknown"",(isnull(vendor) OR vendor=""unknown"") AND isnotnull(product) AND product!=""unknown"",""unknown "".product,isnotnull(sourcetype),sourcetype,1=1,""unknown"")",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","make_subject(1)","eval ""$subjectField$""=case(isnotnull('$subjectField$'), '$subjectField$', isnotnull('$subjectField$_dns'), '$subjectField$_dns', isnotnull('$subjectField$_nt_host'), '$subjectField$_nt_host', isnotnull('$subjectField$_mac'), '$subjectField$_mac', isnotnull('$subjectField$_ip'), '$subjectField$_ip')",subjectField,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","modular_action_invocations(2)","tstats summariesonly=false latest(Modular_Actions.action_status) as action_status from datamodel=Splunk_Audit.Modular_Actions where Modular_Actions.action_name!=""unknown"" (Modular_Actions.sid=$sid$ Modular_Actions.rid=$rid$) OR (Modular_Actions.orig_sid=$sid$ Modular_Actions.orig_rid=$rid$) by _time,nodename,Modular_Actions.action_name,Modular_Actions.sid,Modular_Actions.rid,Modular_Actions.action_mode,Modular_Actions.user span=1s | `drop_dm_object_name(""Modular_Actions"")` | eventstats latest(action_status) as action_status by action_name,sid,rid | search nodename=""Modular_Actions.Modular_Action_Invocations"" | sort 0 -_time | join type=outer action_name [| rest splunk_server=local count=0 /services/alerts/alert_actions | spath input=param._cam path=drilldown_uri output=action_drilldown_uri | rename title as action_name,label as action_label | fields action_name,action_label,action_drilldown_uri] | eval action_label=if(isnotnull(action_label),action_label,action_name),epoch_time=_time | fields _time,epoch_time,action_status,action_name,action_label,action_mode,action_drilldown_uri,sid,rid,user","sid,rid","Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","recommended_datamodel_attributes(2)","datamodel ""$model$"" ""$object$"" | spath output=calcs path=calculations{} | spath output=fields path=fields{} | eval outfields=mvappend(fields,NULL,calcs) | mvexpand outfields | spath output=fields input=outfields path=outputFields{} | eval fields=if(isnull(fields),outfields,fields) | mvexpand fields | spath output=field input=fields path=fieldName | spath output=recommended input=fields path=comment.recommended | search recommended=""true"" | table field | sort field","model,object","Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","remap_subjects","tags outputfield=evtTags | `swap_if_tagged(src, dest, evtTags)` | fields - evtTags",,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","swap_if_tagged(3)","eval swapTmp='$second$' | eval ""$second$""=if('$tagField$'=""swap_$first$_$second$"", '$first$', '$second$') | eval ""$first$""=if('$tagField$'=""swap_$first$_$second$"", swapTmp, '$first$') | fields - swapTmp","first, second, tagField","Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","vendor_product_tracker(1)","inputlookup append=T cim_vendor_product_tracker | search model=""$model$""",model,"Splunk_SA_CIM",global,system,
GMC,"PROD-GMC-1|search_head","nix-netmon-hosts-search","eventtype=netstat | stats count by host | sort +host",,"Splunk_TA_nix",global,system,
GMC,"PROD-GMC-1|search_head","audit_rexsearch","rex ""search='(?<search>.*?)', autojoin""",,search,app,system,
GMC,"PROD-GMC-1|search_head","audit_searchlocal","`audit_searchlocal(""search_id!=rt_*"")`",,search,app,system,
GMC,"PROD-GMC-1|search_head","audit_searchlocal(1)","search index=_audit action=search (id=* OR search_id=*) | eval search_id = if(isnull(search_id), id, search_id) | replace '*' with * in search_id | search $filter$",filter,search,app,system,
GMC,"PROD-GMC-1|search_head","comment(1)","""""",text,search,global,system,
GMC,"PROD-GMC-1|search_head","histperc(3)","sort $le$
| eventstats max($hist_rate$) as total_hist_rate, last($le$) as uppermost_bound, count as num_buckets
| eval rank=exact($perc$)*total_hist_rate
| streamstats current=f last($le$) as gr, last($hist_rate$) as last_hist_rate
| eval gr=if(isnull(gr), 0, gr), last_hist_rate=if(isnull(last_hist_rate), 0, last_hist_rate)
| where $hist_rate$ >= rank
| head 1
| eval res=case(lower(uppermost_bound) != ""+inf"" or num_buckets < 2, ""NaN"", lower($le$) == ""+inf"", gr, gr == 0 and $le$ <= 0, $le$, true(), exact(gr + ($le$-gr)*(rank - last_hist_rate) / ($hist_rate$ - last_hist_rate)))
| fields res
| rename res as ""histperc""","perc, hist_rate, le",search,app,system,
GMC,"PROD-GMC-1|search_head","histperc(4)","sort $groupby$, $le$
| eventstats max($hist_rate$) as total_hist_rate, last($le$) as uppermost_bound, count as num_buckets by $groupby$
| eval rank=exact($perc$)*total_hist_rate
| streamstats current=f last($le$) as gr, last($hist_rate$) as last_hist_rate by $groupby$
| eval gr=if(isnull(gr), 0, gr), last_hist_rate=if(isnull(last_hist_rate), 0, last_hist_rate)
| where $hist_rate$ >= rank
| dedup $groupby$
| eval res=case(lower(uppermost_bound) != ""+inf"" or num_buckets < 2, ""NaN"", lower($le$) == ""+inf"", gr, gr == 0 and $le$ <= 0, $le$, true(), exact(gr + ($le$-gr)*(rank - last_hist_rate) / ($hist_rate$ - last_hist_rate)))
| fields $groupby$, res
| rename res as ""histperc""","perc, hist_rate, le, groupby",search,app,system,
GMC,"PROD-GMC-1|search_head","set_local_host","rest splunk_server=local /services/server/info | return host",,search,app,system,
GMC,"PROD-GMC-1|search_head","truncate_search","eval search=if(length(search) > 150, substr(search, 0, 150) + ""..."", search)",,search,app,system,
GMC,"PROD-GMC-1|search_head","cron_schedule(1)","rex field=$cron_schedule$ ""(?<Minute>^.*?)\\s(?<Hour>.*?)\\s(?<Day_of_Month>.*?)\\s(?<Month>.*?)\\s(?<Day_of_Week>.*?)$"" 
| eval 
    Minute = case ( 
    (Minute == ""*""),""Any"", 
    true(), Minute ), 
    Hour = if ( match(Hour,""^\\*""),""Any"",Hour ),
    Day_of_Week = case ( 
    (Day_of_Week == 0 OR Day_of_Week == 7),""Sunday"", 
    (Day_of_Week == 1), ""Monday"",
    (Day_of_Week == 2), ""Tuesday"",
    (Day_of_Week == 3), ""Wednesday"",
    (Day_of_Week == 4), ""Thursday"",
    (Day_of_Week == 5), ""Friday"",
    (Day_of_Week == 6), ""Saturday"", 
    (Day_of_Week == ""*""),""Any"", 
    true(), Day_of_Week),
    Day_of_Month = if ( match(Day_of_Month,""^\\*""), ""Any"", Day_of_Month), 
    Month = case ( 
    (Month == 1),""January"",
    (Month == 2),""February"",
    (Month == 3),""March"",
    (Month == 4),""April"",
    (Month == 5),""May"",
    (Month == 6),""June"",
    (Month == 7),""July"",
    (Month == 8),""August"",
    (Month == 9),""September"",
    (Month == 10),""October"",
    (Month == 11),""November"",
    (Month == 12),""December"", 
    (Month == ""*""),""Any"", 
    true(), Month ), 
    Cron_Schedule_translated=(((((((((""Minute: "" . Minute) . "" | Hour: "") . Hour) . "" | Day_of_Month: "") . Day_of_Month) . "" | Month: "") . Month) . "" | Day_of_Week: "") . Day_of_Week)
| fields - Minute, Hour, Day_of_Month, Month, Day_of_Week","cron_schedule","splunk_global_monitoring_console",app,system,"cron_schedule"
GMC,"PROD-GMC-1|search_head","from_audit","from datamodel:GMC.Audit_Search 
| `get_splunk_env(host)` 
| fields _time Splunk_Roles host available_count considered_events datamodel decompressed_slices event_count dispatch_time exec_time info result_count roles savedsearch_name scan_count search search_et search_id search_lt search_startup_time search_type searched_buckets total_run_time total_slices user",,"splunk_global_monitoring_console",app,system,"from_audit"
GMC,"PROD-GMC-1|search_head","from_internal","from datamodel:GMC.Internal_Scheduler 
| `get_splunk_env(host)` 
| fields _time Splunk_Roles host app search_id_normalized concurrency_category concurrency_context concurrency_limit dispatch_time priority reason result_count total_run_time savedsearch_id savedsearch_name scheduled_time search_id search_type skipped_count info user window_time alert_actions Total_Executions Skipped_Executions",,"splunk_global_monitoring_console",app,system,"from_internal"
GMC,"PROD-GMC-1|search_head","from_introspection","from datamodel:GMC.Introspection_Search_Usage 
| `get_splunk_env(host)` 
| fields _time Splunk_Roles host search_id search_head app user acceleration_id delta_scan_count total_run_time fd_used mem_used normalized_pct_cpu page_faults pct_cpu pct_memory pid ppid provenance read_mb savedsearch_name scan_count search_type status t_count written_mb mode",,"splunk_global_monitoring_console",app,system,"from_introspection"
GMC,"PROD-GMC-1|search_head","get_dashboards_info(1)","lookup splunk_rest_data_ui_views_sh_kv_store_lookup title AS $Dashboard_Name$ OUTPUTNEW label description Report_Reference Dashboard_Reference Lookup_Reference Datamodel_Reference Search BaseSearch","Dashboard_Name","splunk_global_monitoring_console",app,system,
GMC,"PROD-GMC-1|search_head","get_dashboards_info(2)","lookup splunk_rest_data_ui_views_sh_kv_store_lookup app AS $App$ title AS $Dashboard_Name$ OUTPUTNEW label description Report_Reference Dashboard_Reference Lookup_Reference Datamodel_Reference Search BaseSearch","App,Dashboard_Name","splunk_global_monitoring_console",app,system,"get_dashboards_info"
