"Splunk_Instance","Splunk_Roles",title,appName,author,description,"TIME_PREFIX","TIME_FORMAT","MAX_TIMESTAMP_LOOKAHEAD","DATETIME_CONFIG","SHOULD_LINEMERGE","LINE_BREAKER",TRUNCATE,"BREAK_ONLY_BEFORE","BREAK_ONLY_BEFORE_DATE","MUST_BREAK_AFTER","KV_MODE","INDEXED_EXTRACTIONS","EVENT_BREAKER_ENABLE","EVENT_BREAKER","ANNOTATE_PUNCT","LEARN_SOURCETYPE","LEARN_MODEL","MAX_EVENTS",maxDist
GMC,"PROD-GMC-1|search_head","source::.../var/log/splunk/conf.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::.../var/log/splunk/health.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::.../var/log/splunk/intentions.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::.../var/log/splunk/license_usage(|_summary).log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::.../var/log/splunk/metrics.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::.../var/log/splunk/migration.log.*",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::.../var/log/splunk/mongod.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::.../var/log/splunk/pdfgen.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::.../var/log/splunk/python.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::.../var/log/splunk/remote_searches.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::.../var/log/splunk/scheduler.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::.../var/log/splunk/search_messages.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::.../var/log/splunk/searches.log",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::.../var/log/splunk/searchhistory.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::.../var/log/splunk/splunkd-utility.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::.../var/log/splunk/splunkd_stderr.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::.../var/log/splunk/splunkd_stdout.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::.../var/log/spooler(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::.../var/log/watchdog/watchdog.log(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::.../var/log/weekly.out(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::.../var/log/wtmp(.\d+)?",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::...stash",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::...stash_new",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::PerfmonMk...",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"","multi_PerfmonMk",,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::WMI...",system,system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source::WinEventLog...",system,system,,,,30,"/etc/datetime.xml",0,"([\r\n](?=\d{2}/\d{2}/\d{2,4} \d{2}:\d{2}:\d{2} [aApPmM]{2}))",10000,"",1,"",none,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","source_archive",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,0,256,100
GMC,"PROD-GMC-1|search_head","splunk-blocksignature",system,system,,,,40,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","splunk_cloud_telemetry",system,system,,,"%m-%d-%Y %H:%M:%S.%l %z",128,"/etc/datetime.xml",0,,10000,"",1,"",none,json,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","splunk_com_php_error",system,system,,,,40,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,70
GMC,"PROD-GMC-1|search_head","splunk_directory_monitor",system,system,,,,40,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","splunk_directory_monitor_misc",system,system,,,,40,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","splunk_help",system,system,,,,128,"/etc/datetime.xml",1,,10000,gooblygook,1,"",,,,,1,1,1,200000,100
GMC,"PROD-GMC-1|search_head","splunk_pdfgen",system,system,,,"%m-%d-%Y %H:%M%S,%l",40,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","splunk_python",system,system,,,"%Y-%m-%d %H:%M:%S,%3N %z",40,"/etc/datetime.xml",0,"([\n\r]+)\d{4}-\d{2}-\d{2}\s\d{2}:\d{2}:\d{2}",10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","splunk_search_history",system,system,,,,40,"/etc/datetime.xml",1,,10000,"^\d",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","splunk_search_messages",system,system,,,"%m-%d-%Y %H:%M:%S.%l %z",40,"/etc/datetime.xml",0,,20000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","splunkd_crash_log",system,system,,,,1,NONE,1,,10000,"",1,"^(?i)terminating\.\.\.",,,,,1,1,1,2048,100
GMC,"PROD-GMC-1|search_head","splunkd_misc",system,system,,,,1,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","splunkd_stderr",system,system,,,"%m-%d-%Y %T.%Q %z",40,"/etc/datetime.xml",0,"([\r\n]+)(?:\d{4}-\d{2}-\d{2}\s+\d{2}:\d{2}:\d{2}\.\d{3})",10000,"",1,"",,,1,"([\r\n]+)(?:\d{4}-\d{2}-\d{2}\s+\d{2}:\d{2}:\d{2}\.\d{3})",1,1,1,256,100
GMC,"PROD-GMC-1|search_head","splunkd_stdout",system,system,,,,128,NONE,0,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","splunkd_ui_access",system,system,,"\[",,128,"/etc/datetime.xml",0,,20000,"",1,"",,,,,1,1,1,256,28
GMC,"PROD-GMC-1|search_head",spooler,system,system,,,,128,"/etc/datetime.xml",1,,10000,"",0,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","ssl_error",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",0,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head",stash,system,system,,,,64,"/etc/datetime.xml",1,,0,"",1,"",none,,,,1,1,0,256,100
GMC,"PROD-GMC-1|search_head","stash_new",system,system,,,,64,"/etc/datetime.xml",0,"(\r?\n==##~~##~~  1E8N3D4E6V5E7N2T9 ~~##~~##==\r?\n)",0,"",0,"",,,,,1,1,0,256,100
GMC,"PROD-GMC-1|search_head",statsd,system,system,"Statsd daemon output format. Accepts the plain StatsD line metric protocol or the StatsD line metric protocol with dimensions extension.",,,128,CURRENT,0,,10000,"",1,"",,,,,0,1,1,256,100
GMC,"PROD-GMC-1|search_head",tcp,system,system,,,,128,"/etc/datetime.xml",1,,10000,"(=\+)+",1,"",none,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","token_input_metrics",system,system,,,"%m-%d-%Y %H:%M:%S.%l %z",128,"/etc/datetime.xml",0,,10000,"",1,"",none,json,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","too_small",system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,9999
GMC,"PROD-GMC-1|search_head",tsv,system,system,"Tab-separated value format. Set header and other settings in ""Delimited Settings""",,,128,"/etc/datetime.xml",0,,10000,"",1,"",none,tsv,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head",web,system,system,,,,128,NONE,1,,10000,goblygook,1,"",,,,,1,1,0,200000,100
GMC,"PROD-GMC-1|search_head","weblogic_stdout",system,system,"Output produced by the Oracle WebLogic Java EE application server",,,32,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,2048,60
GMC,"PROD-GMC-1|search_head","websphere_activity",system,system,"Activity logs produced by the Oracle WebLogic Java EE application server",,,500,"/etc/datetime.xml",1,,10000,"^-----",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","websphere_core",system,system,"Output produced by the IBM WebSphere application server",,,128,"/etc/datetime.xml",1,,10000,"^NULL\s",1,"",,,,,1,1,1,256,70
GMC,"PROD-GMC-1|search_head","websphere_trlog",system,system,"Trace output produced by the IBM WebSphere application server",,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head","windows_snare_syslog",system,system,"Output produced by the Snare syslog server on Windows",,"%b %d %H:%M:%S",32,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head",wmi,system,system,,,,128,"/etc/datetime.xml",0,"([\r\n]+---splunk-wmi-end-of-event---\r\n[\r\n]*)",10000,"",1,"",,,,,1,1,1,256,100
GMC,"PROD-GMC-1|search_head",wtmp,system,system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,0,256,100
IDX1,"PROD-IDXC-1|indexer","Linux:SELinuxConfig","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","aix_secure","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,1,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer",bandwidth,"Splunk_TA_nix",system,,,,128,CURRENT,0,"^((?!))$",1000000,"",1,"",multi,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","bash_history","Splunk_TA_nix",system,,,,128,CURRENT,0,,10000,"",1,"",,,1,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","config_file","Splunk_TA_nix",system,,,,128,NONE,0,"^((?!))$",1000000,"",1,"",none,,,,1,0,0,256,100
IDX1,"PROD-IDXC-1|indexer",cpu,"Splunk_TA_nix",system,,,,128,CURRENT,0,"(^$|[\r\n]+[\r\n]+)",1000000,"",1,"",multi,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer",df,"Splunk_TA_nix",system,,,,128,CURRENT,0,"(^$|[\r\n]+[\r\n]+)",1000000,"",1,"",multi,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer",dhcpd,"Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,1,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","fs_notification","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,1,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer",hardware,"Splunk_TA_nix",system,,,,128,CURRENT,0,"^((?!))$",1000000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer",interfaces,"Splunk_TA_nix",system,,,,128,CURRENT,0,"^((?!))$",1000000,"",1,"",multi,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer",iostat,"Splunk_TA_nix",system,,,,128,CURRENT,1,"(^$|[\r\n]+[\r\n]+)",1000000,"",1,"",multi,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer",lastlog,"Splunk_TA_nix",system,,,,128,CURRENT,0,"^((?!))$",1000000,"",1,"",,,,,1,1,0,256,100
IDX1,"PROD-IDXC-1|indexer","linux_secure","Splunk_TA_nix",system,"Format for the /var/log/secure file containing all security related messages on a Linux machine",,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,1,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer",lsof,"Splunk_TA_nix",system,,,,128,CURRENT,0,"^((?!))$",1000000,"",1,"",multi,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer",netstat,"Splunk_TA_nix",system,,,,128,CURRENT,0,"^((?!))$",1000000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer",nfsiostat,"Splunk_TA_nix",system,,,,128,CURRENT,1,"(^$|[\r\n]+[\r\n]+)",10000,"",1,"",multi,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer",openPorts,"Splunk_TA_nix",system,,,,128,CURRENT,0,,1000000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","osx_secure","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",0,"",,,1,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer",package,"Splunk_TA_nix",system,,,,128,CURRENT,0,"^((?!))$",1000000,"",1,"",multi,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer",protocol,"Splunk_TA_nix",system,,,,128,CURRENT,0,"(^$|[\r\n]+[\r\n]+)",1000000,"",1,"",multi,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer",ps,"Splunk_TA_nix",system,,,,128,CURRENT,0,"(^$|[\r\n]+[\r\n]+)",1000000,"",1,"",multi,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::(....(config|conf|cfg|inii|cfg|emacs|ini|license|lng|plist|presets|properties|props|vim|wsdl))","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::(AIX|FreeBSD|HPUX|Linux|OSX|Solaris|Unix):*","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::*:SSHDConfig","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::*:VSFTPDConfig","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(AIX|FreeBSD|HPUX|Linux|OSX|Solaris):CPUTime","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(AIX|FreeBSD|HPUX|Linux|OSX|Solaris):FreeDiskSpace","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(AIX|FreeBSD|HPUX|Linux|OSX|Solaris):LocalProcesses","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(AIX|FreeBSD|HPUX|Linux|OSX|Solaris):Memory","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(AIX|FreeBSD|HPUX|Linux|OSX|Solaris|Unix):ListeningPorts","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(AIX|FreeBSD|HPUX|Linux|OSX|Solaris|Unix):Service","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,1,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(AIX|FreeBSD|HPUX|Linux|OSX|Solaris|Unix):Update","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,1,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(AIX|FreeBSD|HPUX|Linux|OSX|Solaris|Unix):Uptime","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(AIX|FreeBSD|HPUX|Linux|OSX|Solaris|Unix):Version","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(Linux|Unix):Service","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(Solaris|OSX):Service","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(linux.*|sample.*.linux)","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(linux.diskio|sample.diskio.linux|solaris.diskio|aix.diskio|freebsd.diskio)","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(linux.listeningports|sample.listeningports.linux)","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(linux.localprocesses|sample.localprocesses.linux)","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(linux.memory|sample.memory.linux)","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(linux.selinuxconfig|sample.selinuxconfig.linux|sample.selinuxChecker.linux)","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(linux.service|sample.service.linux)","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(linux.sshdconfig|sample.sshdconfig.linux|sample.sshdChecker.linux)","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(linux.update|sample.update.linux)","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(linux.uptime|sample.uptime.linux)","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(linux.useraccounts|sample.useraccounts.linux)","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(linux.version|sample.version.linux)","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(nfsiostat)","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(osx.*|sample.*.osx)","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(osx.memory|sample.memory.osx)","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(osx.service|sample.service.osx)","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(osx.sshdconfig|sample.sshdconfig.osx)","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(osx.update|sample.update.osx)","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(osx.version|sample.version.osx)","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(solaris.*|sample.*.solaris)","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(solaris.memory|sample.memory.solaris)","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(solaris.service|sample.service.solaris)","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...(solaris.version|sample.version.solaris)","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::....aix_secure","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::....dhcpd","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::....fs_notification","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::....linux_secure","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::....nix","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::....osx_secure","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::....syslog","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::.../sample.config","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...linux.cputime","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...linux.df","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...linux.ps","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...linux.vmstat","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...protocol.sample","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...sample.*.unix","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...sample.cputime.unix","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...sample.freediskspace.unix","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...sample.localprocesses.unix","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...sample.memory.unix","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...sample.openPortsEnhanced.unix","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...sample.passwd.unix","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...sample.service.unix","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...sample.sshdChecker.unix","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...sample.update.osx","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...sample.uptime.unix","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...sample.version.unix","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...sample.vsftpdChecker.linux","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",1,,10000,"",1,"",,,,,1,1,1,256,100
IDX1,"PROD-IDXC-1|indexer","source::...top.sample","Splunk_TA_nix",system,,,,128,"/etc/datetime.xml",0,,10000,"",1,"",,,,,1,1,1,256,100
