"Splunk_Instance","Splunk_Roles",app,Lookup,author,sharing,Filename,Type,Collection,updated,disabled,"Match_Type",Replicate,"Allow_Caching",Filter,"Index_Fields_List","Min_Matches","Max_Matches","Fields_List"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_common","seckit_idm_combined_cidr_category_by_cidr_lookup",system,global,"seckit_idm_combined_cidr_category.csv",file,,"1970-01-01T00:00:00+00:00",0,"cidr(cidr)",,,,,,,"cidr,cidr_pci_domain,cidr_category,cidr_priority,cidr_bunit,cidr_owner"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_common","seckit_idm_combined_cidr_category_by_cidr_slookup",system,global,"seckit_idm_combined_cidr_category.csv",file,,"1970-01-01T00:00:00+00:00",0,"cidr(cidr)",,,,,,1,"cidr,cidr_pci_domain,cidr_category,cidr_priority,cidr_bunit,cidr_owner"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_common","seckit_idm_combined_cidr_category_by_str_lookup",system,global,"seckit_idm_combined_cidr_category.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"cidr,cidr_pci_domain,cidr_category,cidr_priority,cidr_bunit,cidr_owner"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_common","seckit_idm_common_assets_host_expected_tracker_lookup",system,global,,kvstore,"seckit_idm_common_asset_expected","1970-01-01T00:00:00+00:00",0,,true,,,,,,"host,last,reason"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_common","seckit_idm_common_assets_host_expected_tracker_slookup",system,global,,kvstore,"seckit_idm_common_asset_expected","1970-01-01T00:00:00+00:00",0,,true,,,,,1,"host,last,reason"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_common","seckit_idm_common_assets_host_expected_tracker_tlookup",system,global,,kvstore,"seckit_idm_common_asset_expected","1970-01-01T00:00:00+00:00",0,,true,,,,,,"host,last,reason"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_common","seckit_idm_common_assets_networks_lookup",system,global,"seckit_idm_common_assets_networks.csv",file,,"1970-01-01T00:00:00+00:00",0,"cidr(ip)",false,,,,,,"ip,mac,nt_host,dns,owner,priority,lat,long,city,country,bunit,category,pci_domain,is_expected,should_timesync,should_update,requires_av"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_common","seckit_idm_common_assets_networks_slookup",system,global,"seckit_idm_common_assets_networks.csv",file,,"1970-01-01T00:00:00+00:00",0,"cidr(ip)",false,,,,,1,"ip,mac,nt_host,dns,owner,priority,lat,long,city,country,bunit,category,pci_domain,is_expected,should_timesync,should_update,requires_av"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_common","seckit_idm_common_event_cidr_category_lookup",system,global,,kvstore,"seckit_idm_common_event_cidr_category","1970-01-01T00:00:00+00:00",0,,,,,,,,"cidr,last,category,priority,pci_domain,is_expected,vendor_product,searchname"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_common","seckit_idm_network_masks_lookup",system,global,"seckit_idm_network_masks.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"bits,addresses,hosts,netmask,porton_of_c"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_common","seckit_idm_pre_cidr_category_by_str_lookup",system,global,"seckit_idm_pre_cidr_category.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"cidr,cidr_pci_domain,cidr_category,cidr_priority,cidr_bunit,cidr_owner"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_common","seckit_idm_pre_cidr_category_default_lookup",system,global,"seckit_idm_pre_cidr_category_default.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"cidr,cidr_pci_domain,cidr_category,cidr_priority,cidr_bunit,cidr_owner"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_common","seckit_idm_pre_cidr_location_by_cidr_lookup",system,global,"seckit_idm_pre_cidr_location.csv",file,,"1970-01-01T00:00:00+00:00",0,"cidr(cidr)",,,,,,1,"cidr,lat,long,city,state,country"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_common","seckit_idm_pre_cidr_location_by_str_lookup",system,global,"seckit_idm_pre_cidr_location.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"cidr,lat,long,city,state,country"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_common","seckit_idm_pre_cidr_location_default_lookup",system,global,"seckit_idm_pre_cidr_location_default.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"cidr,lat,long,city,state,country,priority"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_common","seckit_idm_pre_host_static_lookup",system,global,"seckit_idm_pre_host_static.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"static_name,static_category,static_pci_domain,static_priority,static_expected,_time"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_windows","seckit_idm_windows_activedirectory_computers_lookup",system,global,,kvstore,"seckit_idm_windows_activedirectory_computers","1970-01-01T00:00:00+00:00",0,,,true,,,,1,"dNSHostName,managedBy,objectClass,distinguishedName,sAMAccountName,cn,userAccountControl,isDisabled,isDeleted,whenDeleted,whenCreated,whenChanged,operatingSystem,company,division,department,""_time"",locator"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_windows","seckit_idm_windows_activedirectory_persons_lookup",system,global,,kvstore,"seckit_idm_windows_activedirectory_persons","1970-01-01T00:00:00+00:00",0,,,true,,,,1,"first,last,suffix,email,phone,phone2,managedBy,company,division,department,bunit,watchlist,startDate,endDate,work_city,work_country,distinguishedName,objectCategory,name,sAMAccountName,employeeType,employeeID,displayName,memberOf,uid,uidNumber,title,objectSid,userPrincipalName,isDeleted,locator"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_windows","seckit_idm_windows_asset_interface_lookup",system,global,,kvstore,"seckit_idm_windows_asset_interface","1970-01-01T00:00:00+00:00",0,,,true,,,,,"_time,host,DHCPServers,Domain,IPv4Address,IPv4AddressState,IPv4Connectivity,IPv4DNS,IPv4PolicyStore,IPv4PreferredLifetime,IPv4PrefixLength,IPv4PrefixOrigin,IPv4SkipAsSource,IPv4SuffixOrigin,InterfaceAlias,InterfaceDescription,InterfaceIndex,LinkSpeed,MacAddress,NetworkCategoryhost"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_windows","seckit_idm_windows_asset_os_role_lookup",system,global,,kvstore,"seckit_idm_windows_asset_os_role","1970-01-01T00:00:00+00:00",0,,,true,,,,,"_time,host,role_name,role_category,role_priority,role_expected"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_windows","seckit_idm_windows_assets_bunit_lookup",system,global,"seckit_idm_windows_assets_bunit.csv",file,,"1970-01-01T00:00:00+00:00",0,"WILDCARD(bunit)",,,,,,,"bunit,bunit_category,bunit_priority,bunit_expected,_time"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_windows","seckit_idm_windows_assets_identities_lookup",system,global,"seckit_idm_windows_assets_identities.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"identity,prefix,nick,first,last,suffix,email,phone,phone2,managedBy,priority,bunit,category,watchlist,startDate,endDate,work_city,work_country,work_lat,work_long,_time"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_windows","seckit_idm_windows_assets_lookup",system,global,"seckit_idm_windows_assets.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"ip,mac,nt_host,dns,owner,priority,lat,long,city,country,bunit,category,pci_domain,is_expected,should_timesync,should_update,requires_av,_time"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_windows","seckit_idm_windows_assets_org_default_lookup",system,global,"seckit_idm_windows_assets_org_default.csv",file,,"1970-01-01T00:00:00+00:00",0,"WILDCARD(org)",,,,,,,"org,org_category,org_priority,org_expected"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_windows","seckit_idm_windows_assets_org_lookup",system,global,"seckit_idm_windows_assets_org.csv",file,,"1970-01-01T00:00:00+00:00",0,"WILDCARD(org)",,,,,,,"org,org_category,org_priority,org_expected"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_windows","seckit_idm_windows_identities_accounts_default_lookup",system,global,"seckit_idm_windows_identities_accounts_default.csv",file,,"1970-01-01T00:00:00+00:00",0,"WILDCARD(account)",,,,,,,"account,account_category,account_priority,account_watchlist"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_windows","seckit_idm_windows_identities_accounts_lookup",system,global,"seckit_idm_windows_identities_accounts.csv",file,,"1970-01-01T00:00:00+00:00",0,"WILDCARD(account)",,,,,,,"account,account_category,account_priority,account_watchlist"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_windows","seckit_idm_windows_identities_bunit_lookup",system,global,"seckit_idm_windows_identities_bunit.csv",file,,"1970-01-01T00:00:00+00:00",0,"WILDCARD(bunit)",,,,,,,"bunit,bunit_category,bunit_priority,bunit_watchlist,bunit_expected,_time"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_windows","seckit_idm_windows_identities_lookup",system,global,"seckit_idm_windows_identities.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"identity,prefix,nick,first,last,suffix,email,phone,phone2,managedBy,priority,bunit,category,watchlist,startDate,endDate,work_city,work_country,work_lat,work_long"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_windows","seckit_idm_windows_identities_members_default_lookup",system,global,"seckit_idm_windows_identities_members_default.csv",file,,"1970-01-01T00:00:00+00:00",0,"WILDCARD(memberOf)",,,,,,,"memberOf,member_category,member_priority,member_watchlist"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_windows","seckit_idm_windows_identities_members_lookup",system,global,"seckit_idm_windows_identities_members.csv",file,,"1970-01-01T00:00:00+00:00",0,"WILDCARD(memberOf)",,,,,,,"memberOf,member_category,member_priority,member_watchlist"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_windows","seckit_idm_windows_identities_nha_default_lookup",system,global,"seckit_idm_windows_identities_nha_default.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"identity,nha_category,nha_watchlist,nha_priority"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_windows","seckit_idm_windows_identities_nha_lookup",system,global,"seckit_idm_windows_identities_nha.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"identity,nha_category,nha_watchlist,nha_priority"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_windows","seckit_idm_windows_identities_org_lookup",system,global,"seckit_idm_windows_identities_org.csv",file,,"1970-01-01T00:00:00+00:00",0,"WILDCARD(org)",,,,,,,"org,org_category,org_priority,org_watchlist,org_expected,_time"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_windows","seckit_idm_windows_identities_title_lookup",system,global,"seckit_idm_windows_identities_title.csv",file,,"1970-01-01T00:00:00+00:00",0,"WILDCARD(title)",,,,,,,"title,title_category,title_priority,title_watchlist,_time"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_windows","seckit_idm_windows_os_lookup",system,global,"seckit_idm_windows_os.csv",file,,"1970-01-01T00:00:00+00:00",0,"WILDCARD(operatingSystem)",,,,,,,"operatingSystem,os_vendor,os_class,os_product,os_version,os_supported,requires_av"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_windows","seckit_idm_windows_os_win_interfaces_lookup",system,global,"seckit_idm_windows_os_win_interfaces.csv",file,,"1970-01-01T00:00:00+00:00",0,"WILDCARD(InterfaceDescription)",,,,,,,"InterfaceDescription,ExternalStatic,Private"
ES,"PROD-ES-1|search_head","SecKit_SA_idm_windows","seckit_idm_windows_pf_roles_lookup",system,global,"seckit_idm_windows_pf_roles.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"role_name,role_category,role_priority,role_expected,role_pci_domain"
ES,"PROD-ES-1|search_head",SplunkEnterpriseSecuritySuite,"es_instrumentation_actions",system,global,"es_instrumentation_actions.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,action
ES,"PROD-ES-1|search_head",SplunkEnterpriseSecuritySuite,"es_instrumentation_datamodels",system,global,"es_instrumentation_datamodels.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,datamodel
ES,"PROD-ES-1|search_head",SplunkEnterpriseSecuritySuite,"es_instrumentation_identity_fields",system,global,"es_instrumentation_identity_fields.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"target,field"
ES,"PROD-ES-1|search_head",SplunkEnterpriseSecuritySuite,"es_instrumentation_identity_managers",system,global,"es_instrumentation_identity_managers.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"input,target"
ES,"PROD-ES-1|search_head",SplunkEnterpriseSecuritySuite,"es_instrumentation_lookups",system,global,"es_instrumentation_lookups.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,transform
ES,"PROD-ES-1|search_head",SplunkEnterpriseSecuritySuite,"es_instrumentation_searches",system,global,"es_instrumentation_searches.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"search_alias"
ES,"PROD-ES-1|search_head",SplunkEnterpriseSecuritySuite,"es_instrumentation_views",system,global,"es_instrumentation_views.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,view
ES,"PROD-ES-1|search_head",SplunkEnterpriseSecuritySuite,"es_notable_events",system,global,,kvstore,"es_notable_events","1970-01-01T00:00:00+00:00",0,,,,,,,,"_key,_time,event_id,security_domain,urgency,rule_name,rule_title,src,dest,src_user,user,dvc,status,status_group,owner,timeDiff_type,governance,control"
ES,"PROD-ES-1|search_head",SplunkEnterpriseSecuritySuite,"ppf_action_history_searches",system,global,"ppf_action_history_searches.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"start_time,end_time,search,filter,creator,create_time"
ES,"PROD-ES-1|search_head",SplunkEnterpriseSecuritySuite,"ppf_esconfighealth",system,global,"ppf_esconfighealth.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"start_time,end_time,item,item_type,stanza,parameter,filter,creator,create_time"
ES,"PROD-ES-1|search_head","Splunk_ML_Toolkit",specialdays,system,app,"specialdays.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"Date,HolidayName,_time,holidayvalue"
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cam_action_mode_lookup",system,global,"cam_action_modes.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"action_mode"
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cam_action_status_lookup",system,global,"cam_action_statuses.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"action_status"
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cam_category_lookup",system,global,"cam_categories.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,category
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cam_subject_lookup",system,global,"cam_subjects.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,subject
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cam_task_lookup",system,global,"cam_tasks.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,task
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cam_worker_lookup",system,global,"cam_workers.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"worker_set,cam_workers"
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_access_action_lookup",system,global,"cim_access_actions.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,action
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_cloud_domain_lookup",system,global,"cim_cloud_domains.csv",file,,"1970-01-01T00:00:00+00:00",0,"WILDCARD(domain)",,,,,,1,"domain,registrant,is_email,is_storage"
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_corporate_email_domain_lookup",system,global,"cim_corporate_email_domains.csv",file,,"1970-01-01T00:00:00+00:00",0,"WILDCARD(domain)",,,,,,1,domain
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_corporate_web_domain_lookup",system,global,"cim_corporate_web_domains.csv",file,,"1970-01-01T00:00:00+00:00",0,"WILDCARD(domain)",,,,,,1,domain
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_dlp_action_lookup",system,global,"cim_dlp_actions.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,action
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_dlp_object_category_lookup",system,global,"cim_dlp_object_categories.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"object_category"
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_dlp_type_lookup",system,global,"cim_dlp_types.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"dlp_type"
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_dns_reply_code_lookup",system,global,"cim_dns_reply_codes2.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,1,,"reply_code_id,reply_code"
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_email_protocol_lookup",system,global,"cim_email_protocols.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,protocol
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_endpoint_action_lookup",system,global,"cim_endpoint_actions.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,action
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_endpoint_object_category_lookup",system,global,"cim_endpoint_object_categories.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"object_category"
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_endpoint_severity_lookup",system,global,"cim_endpoint_severities.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,severity
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_endpoint_status_lookup",system,global,"cim_endpoint_statuses.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,status
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_endpoint_user_type_lookup",system,global,"cim_endpoint_user_types.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"user_type"
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_http_method_lookup",system,global,"cim_http_methods.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"http_method,is_visible"
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_http_status_lookup",system,global,"cim_http_statuses.csv",file,,"1970-01-01T00:00:00+00:00",0,"WILDCARD(status)",,,,,1,,"status,status_action,status_description,status_reference,status_type"
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_http_tld_lookup",system,global,"cim_http_tld.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,1,tld
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_ids_severity_lookup",system,global,"cim_ids_severities.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,severity
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_ids_type_lookup",system,global,"cim_ids_types.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"ids_type"
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_malware_action_lookup",system,global,"cim_malware_actions.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,action
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_traffic_action_lookup",system,global,"cim_traffic_actions.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,action
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_transport_protocol_lookup",system,global,"cim_transport_protocols.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,transport
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_update_status_lookup",system,global,"cim_update_statii.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,status
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_vendor_product_tracker",system,global,"cim_vendor_product_tracker.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,""
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","cim_vuln_severity_lookup",system,global,"cim_vuln_severities.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,severity
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","splunk_action_lookup",system,global,"splunk_actions.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,1,"vendor_action,action,app"
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","splunk_object_category_lookup",system,global,"splunk_object_category.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,1,"vendor_object_category,object_category"
ES,"PROD-ES-1|search_head","Splunk_SA_CIM","splunk_src_lookup",system,global,"splunk_src.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,1,"app,src"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials",AnonymizedBruteForce,system,app,"AnonymizedBruteForce.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"EventCode,EventType,RecordNumber,_time,action,anonymized_ComputerName,dest,source,sourcetype,src,user"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","Anonymized_Email_Logs",system,app,"Anonymized_Email_Logs.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"Recipient,Sender,Subject,_time,file_name,incoming_address,sourcetype,unique_message_number"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials",AppDependencies,system,app,"AppDependencies.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"Title,App,Url,Comment,Dependency"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials",AppSettings,system,app,"AppSettings.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"Key,Value"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials",ColorScheme,system,app,"ColorScheme.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"Enabled,Title,Phase0,Phase1,Phase2,Selected"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","Example_Legacy_Pass_The_Hash",system,app,"Example_Legacy_Pass_The_Hash.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"Account_Domain,Account_Name,Authentication_Package,EventCode,Key_Length,Logon_Process,Logon_Type,New_Logon_Security_ID,Subject_Security_ID,Type,_time"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","Local_Short_Lived_Account",system,app,"Local_Short_Lived_Account.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"Account_Domain,Account_Expires,Account_Name,Additional_Information,AllowedToDelegateTo,Allowed_To_Delegate_To,Authentication_Package,Caller_Process_ID,Caller_Process_Name,ComputerName,Creator_Process_ID,Display_Name,Error_Code,EventCode,EventType,Failure_Reason,Group_Domain,Group_Name,Home_Directory,Home_Drive,Key_Length,Keywords,LogName,Logon_Account,Logon_GUID,Logon_Hours,Logon_ID,Logon_Process,Logon_Type,Message,Network_Address,New_Process_ID,New_Process_Name,New_UAC_Value,Old_UAC_Value,OpCode,Package_Name__NTLM_only_,Password_Last_Set,Port,Primary_Group_ID,Privileges,Process_Command_Line,Process_ID,Process_Name,Profile_Path,RecordNumber,SAM_Account_Name,SID_History,Script_Path,Security_ID,Server,Service_Name,SourceName,Source_Network_Address,Source_Port,Source_Workstation,Status,Sub_Status,Target_Account_Name,Target_Server_Name,TaskCategory,Token_Elevation_Type,Transited_Services,Type,User_Account_Control,User_Parameters,User_Principal_Name,User_Workstations,Workstation_Name,_raw,_time,date_hour,date_mday,date_minute,date_month,date_second,date_wday,date_year,date_zone,eventtype,host,index,linecount,punct,source,sourcetype,splunk_server,splunk_server_group,timeendpos,timestartpos"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","Local_User_Account_Creation",system,app,"Local_User_Account_Creation.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"Account_Domain,Account_Expires,Account_Name,AllowedToDelegateTo,Allowed_To_Delegate_To,ComputerName,Creator_Process_ID,Display_Name,EventCode,EventType,Group_Domain,Group_Name,Home_Directory,Home_Drive,Keywords,LogName,Logon_Hours,Logon_ID,Message,New_Process_ID,New_Process_Name,New_UAC_Value,Old_UAC_Value,OpCode,Password_Last_Set,Primary_Group_ID,Privileges,Process_Command_Line,Profile_Path,RecordNumber,SAM_Account_Name,SID_History,Script_Path,Security_ID,SourceName,TaskCategory,Token_Elevation_Type,Type,User_Account_Control,User_Parameters,User_Principal_Name,User_Workstations,_raw,_time,date_hour,date_mday,date_minute,date_month,date_second,date_wday,date_year,date_zone,eventtype,host,index,linecount,punct,source,sourcetype,splunk_server,splunk_server_group,timeendpos,timestartpos"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials",PrivilegedRiskScores,system,app,"PrivilegedRiskScores.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"company,department,displayName,employeeid,isAdminAccount,mail,risk_score,title,user"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","SFDC_Sample_Data_Anon",system,app,"SFDC_Sample_Data_Anon.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"CLIENT_IP,CLIENT_NAME,EVENT_TYPE,QUERY_OPERATION,QUERY_TABLE,REQUEST_ID,ROWS_PROCESSED,RUN_TIME,SESSION_KEY,USER_ID,_time"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","SFDC_User_Lookup",system,app,"SFDC_User_Lookup.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"USER_ID,USER_NAME,peergroup"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","SSE-data-availability-products-categorization",system,app,"SSE-data-availability-products-categorization.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"productId,category,notes"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","SSE-data-inventory-config",system,app,"SSE-data-inventory-config.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"field,fieldName,fieldDescription,required,header,sortOrder,type"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","SSE-data_availability_latency_status",system,app,"SSE-data_availability_latency_status.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,""
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","SSE-default-data-inventory-products",system,app,"SSE-default-data-inventory-products.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"productId,vendorName,productName,notes,regex_field,regex_pattern,default_sourcetype_search,extended_fields,term_fields,eventtypeId"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","STE_Sysmon_commandline",system,app,"STE_Sysmon_commandline.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,CommandLine,host"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","STE_Win4688",system,app,"STE_Win4688.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"host,New_Process_Name,source,EventCode"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials",SampleCacheGroup,system,app,"sample_cache_group.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"user,dest,earliest,latest"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials",SampleDataList,system,app,"SampleDataList.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"lookup,label"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","Sampled_AnonymizedLogonActivity",system,app,"Sampled_AnonymizedLogonActivity.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"EventCode,EventType,OpCode,RecordNumber,_time,anonymized_ComputerName,source,sourcetype,user"
ES,"PROD-ES-1|search_head","Splunk_Security_Essentials","Sysmon_Timestamp_Adjustment_STE",system,app,"Sysmon_Timestamp_Adjustment_STE.csv",file,,"1970-01-01T00:00:00+00:00",0,,,,,,,,"_time,Computer,Image,ProcessId,TargetFilename,CreationUtcTime,PreviousCreationUtcTime"
