"Splunk_Instance","Splunk_Roles",title,disabled,Type,app,author,FORMAT,REGEX,DELIMS,"CLEAN_KEYS","DEST_KEY",FIELDS,"MV_ADD","REPEAT_MATCH","SOURCE_KEY","WRITE_META",sharing,updated
ES,"PROD-ES-1|search_head","sshd_login_restricted",0,"regex-based","Splunk_TA_nix",system,"app::$1 vendor_action::""$2"" user::""$3""","(sshd)\[\d+\]\:\s+(?:\[[^]]+]\s+)?(Login\s+restricted)\s+for\s+([^:]+)",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","su_authentication",0,"regex-based","Splunk_TA_nix",system,"app::$1 user::""$2"" vendor_action::$3 src_user::$4","\'(su)\s+([^']+)\'\s+(succeeded|failed)\s+for\s+([^\s]+)",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","su_simple",0,"regex-based","Splunk_TA_nix",system,"app::$1 src_user::$2 user::$3","(su)\:\s+(?:\[[^]]+]\s+)?from\s+([^\s]+)\s+to\s+([^\s]+)",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","su_successful",0,"regex-based","Splunk_TA_nix",system,"app::$2 vendor_action::$1 user::$3 src_user::$4","(Successful)\s+(su)\s+for\s+([^\s]+)\s+by\s+([^\s]+)",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","sudo_cannot_identify",0,"regex-based","Splunk_TA_nix",system,"app::""$1"" vendor_action::""$2"" user::""$3""","pam_unix\(([^:]+):\w+\)\:\s+auth\s+(could\s+not\s+identify\s+password)\s+for\s+\[([^]]+)",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head",useradd,0,"regex-based","Splunk_TA_nix",system,"vendor_action::$2 object_category::$3 name::$1 user::$4",".*?((new) (user|group|account))(?:: | (?:added) - )(?:name|account)=(\w+),",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head",userdel,0,"regex-based","Splunk_TA_nix",system,"vendor_action::$2 object_category::$3 name::$1 user::$4",".*?((remove|delete) (user|group|account)) .(\w+).",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","vendor_object_category_for_fs_notification",0,"regex-based","Splunk_TA_nix",system,"vendor_object_category::$1","isdir=(\d)",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","vmstat_linux",0,"regex-based","Splunk_TA_nix",system,"proc_waiting::$1 proc_unitsleep::$2 swap::$3 free::$4 inactive::$5 active::$6 swap_in::$7 swap_out::$8 blocks_in::$9 blocks_out::$10 interrupts::$11 contextswitch::$12 usermode::$13 kernelmode::$14 idle::$15 waiting::$16","(\d+)\s+(\d+)\s+(\d+)\s+(\d+)\s+(?:\d+)\s+(?:\d+)\s+(\d+)\s+(\d+)\s+(\d+)\s+(\d+)\s+(\d+)\s+(\d+)\s+(\d+)\s+(\d+)\s+(\d+)\s+(\d+)\s+(\d+)\s+(\d+)",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","vmstat_osx",0,"regex-based","Splunk_TA_nix",system,"free::$1 active::$2 inactive::$3 wired::$4 pageins::$5 pageouts::$6","(?m)(?:Pages free:\s*(\d+)\.).*(?:Pages active:\s*(\d+)\.).*(?:Pages inactive:\s*(\d+)\.).*(?:Pages wired down:\s*(\d+)\.).*(?:Pageins:\s*(\d+)\.).*(?:Pageouts:\s*(\d+)\.)",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","wksh_authentication",0,"regex-based","Splunk_TA_nix",system,"app::$1 vendor_action::""$2"" user::$3 src_dns::$4","(wksh):\s+(HANDLING\s+TELNET\s+CALL)\s+\(User:\s+([^,]+),\s+Branch:\s+(?:[^,]+),\s+Client:\s+([^)]+)",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","caller_md5_from_description",0,"regex-based","Splunk_TA_symantec-ep",system,"Caller_MD5::$1","Caller\sMD5=([^,]+)",,1,"",,0,,Description,False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","category_from_description",0,"regex-based","Splunk_TA_symantec-ep",system,"category::$1","(?:\[.*\]\s)?([^:]*)(?::.*)?",,1,"",,0,,"Event_Description",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","field_extraction_for_admin",0,"regex-based","Splunk_TA_symantec-ep",system,"","(?:[[sep_file_prefix]]),\s*(?<vendor_severity>[[sep_file_field]]),\s*(?:Site:\s*(?<Site_Name>[[sep_file_field]]))?,\s*(?:Server:\s*(?<Server_Name>[[sep_file_field]]))?,\s*(?:Domain:\s*(?<Domain_Name>[[sep_file_field]]))?,\s*(?:Admin:\s*(?<Admin_Name>[[sep_file_field]]))?,\s*(?<Event_Description>[[sep_file_field]])",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","field_extraction_for_agent_act",0,"regex-based","Splunk_TA_symantec-ep",system,"","(?i)(?:[[sep_file_prefix]]),\s*(?:Site:\s*(?P<Site_Name>[[sep_file_field]]))?,\s*(?:Server:\s*(?P<Server_Name>[[sep_file_field]]))?,\s*(?:Domain:\s*(?P<Domain>[[sep_file_field]]))?,\s*(?P<Event_Description>[[sep_file_field]]),\s*(?P<Host_Name>[[sep_file_field]]),\s*(?P<user>[[sep_file_field]]),\s*(?P<Domain_Name>[[sep_file_field]])",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","field_extraction_for_agt_behavior",0,"regex-based","Splunk_TA_symantec-ep",system,"","^(?i)(?:[[sep_file_prefix]]),\s*(?<vendor_severity>[[sep_file_field]]),\s*(?<Host_Name>[[sep_file_field]]),?\s*(?<IP_Address>[[sep_file_field]])?,\s*(?<vendor_action>[[sep_file_field]]),\s*(?<Description>[[sep_file_field]]),\s*(?<API>[[sep_file_field]]),\s*(?:Begin:\s*(?<Begin_Time>[[sep_file_field]]))?,\s*(?:End:\s*(?<End_Time>[[sep_file_field]]))?,\s*(?<rule>[[sep_file_field]]),\s*(?<Caller_Process_ID>[[sep_file_field]]),\s*(?<Caller_Process_Name>[[sep_file_field]]),\s*(?<Return_Address>[[sep_file_field]]),\s*(?<Return_Module>[[sep_file_field]]),\s*(?<Parameter>[[sep_file_field]]),\s*(?<user>[[sep_file_field]]),\s*(?:Domain:\s*(?<Domain_Name>[[sep_file_field]]))?,\s*(?:Action\sType:\s*(?<Action_Type>[[sep_file_field]]))?(?:,\s*File\ssize\s\(bytes\):\s*(?<File_Size>[[sep_file_field]]),\s*Device\sID:\s*(?<Device_ID>[[sep_file_field]]))?$",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","field_extraction_for_agt_proactive",0,"regex-based","Splunk_TA_symantec-ep",system,"","(?i)(?:[[sep_file_prefix]]),\s*(?<Risk_Action>[[sep_file_field]]),\s*(?:Computer\sname:\s*(?<Computer_Name>[[sep_file_field]]))?,?\s*(?:Intensive\sProtection\sLevel:\s*(?<Intensive_Protection_Level>[[sep_file_field]]))?,?\s*(?:Certificate\sissuer:\s*(?<Certificate_Issuer>[[sep_file_field]]))?,?\s*(?:Certificate\ssigner:\s*(?<Certificate_Signer>[[sep_file_field]]))?,?\s*(?:Certificate\sthumbprint:\s*(?<Certificate_Thumbprint>[[sep_file_field]]))?,?\s*(?:Signing\stimestamp:\s*(?<Signing_Timestamp>[[sep_file_field]]))?,?\s*(?:Certificate\sserial\snumber:\s*(?<Certificate_Serial_Number>[[sep_file_field]]))?,?\s*(?:IP\sAddress:\s*(?<IP_Address>[[sep_file_field]]))?,\s*(?:Detection\stype:\s*(?<Detection_Type>[[sep_file_field]]))?,\s*(?:First\sseen:\s*(?<First_Seen>[[sep_file_field]]))?,\s*(?:Application\sname:\s*(?<Application_Name>[[sep_file_field]]))?,\s*(?:Application\stype:\s*(?<Application_Type>[[sep_file_field]]))?,\s*(?:Application\sversion:\s*(?<Application_Version>[[sep_file_field]]))?,\s*(?:Hash\stype:\s*(?<Hash_Type>[[sep_file_field]]))?,\s*(?:Application\shash:\s*(?<Application_Hash>[[sep_file_field]]))?,\s*(?:Company\sname:\s*(?<Company_Name>.*))?,\s*(?:File\ssize\s\(bytes\):\s*(?<File_Size>[[sep_file_field]]))?,\s*(?:Sensitivity:\s*(?<Sensitivity>[[sep_file_field]]))?,\s*(?:Detection\sscore:\s*(?<Detection_Score>[[sep_file_field]]))?,\s*(?:COH\sEngine\sVersion:\s*(?<COH_Engine_Version>[[sep_file_field]]))?,\s*(?<Submission_Recommendation>[[sep_file_field]]),\s*(?:Permitted\sapplication\sreason:\s*(?<Permitted_Application_Reason>[[sep_file_field]]))?,\s*(?:Disposition:\s*(?<Disposition>[[sep_file_field]]))?,\s*(?:Download\ssite:\s*(?<Download_Site>[[sep_file_field]]))?,\s*(?:Web\sdomain:\s*(?<Web_Domain>.*))?,\s*(?:Downloaded\sby:\s*(?<Downloaded_By>[[sep_file_field]]))?,\s*(?:Prevalence:\s*(?<Prevalence>[[sep_file_field]]))?,\s*(?:Confidence:\s*(?<Confidence>[[sep_file_field]]))?,\s*(?:URL\sTracking\sStatus:\s*(?<URL_Tracking_Status>[[sep_file_field]]))?,\s*(?:Risk\sLevel:\s*(?<Risk_Level>[[sep_file_field]]))?,?\s*(?:Risk\stype:\s*(?<Risk_Type>[[sep_file_field]]))?,?\s*(?:Detection\sSource:\s*(?<Detection_Source>[[sep_file_field]]))?,\s*(?:Source:\s*(?<Source>[[sep_file_field]]))?,\s*(?:Risk\sname:\s*(?<Risk_Name>[[sep_file_field]]))?,\s*(?:Occurrences:\s*(?<Occurrences>[[sep_file_field]]))?,\s*(?<file_path>[[sep_file_field]]),\s*(?<Description>[[sep_file_field]]),\s*(?:Actual\saction:\s*(?<vendor_action>[[sep_file_field]]))?,\s*(?:Requested\saction:\s*(?<Requested_Action>[[sep_file_field]]))?,\s*(?:Secondary\saction:\s*(?<Secondary_Action>[[sep_file_field]]))?,\s*(?:Event\stime:\s*(?<Event_Time>[[sep_file_field]]))?,\s*(?:Inserted:\s*(?<Event_Insert_Time>[[sep_file_field]]))?,\s*(?:End:\s*(?<End_Time>[[sep_file_field]]))?,\s*(?:Domain:\s*(?<Domain_Name>[[sep_file_field]]))?,\s*(?:Group:\s*(?<Group_Name>[[sep_file_field]]))?,\s*(?:Server:\s*(?<Server_Name>[[sep_file_field]]))?,\s*(?<user>[[sep_file_field]]),\s*(?:Source\scomputer:\s*(?<Source_Computer_Name>[[sep_file_field]]))?,\s*(?:Source\sIP:\s*(?<Source_Computer_IP>[[sep_file_field]]))?",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","field_extraction_for_agt_risk",0,"regex-based","Splunk_TA_symantec-ep",system,"","(?i)(?:[[sep_file_prefix]]),\s*(?<Risk_Action>[[sep_file_field]]),\s*(?:IP\sAddress:\s*(?<IP_Address>[[sep_file_field]]))?,\s*(?:Computer\sname:\s*(?<Computer_Name>[[sep_file_field]]))?,?\s*(?:Intensive\sProtection\sLevel:\s*(?<Intensive_Protection_Level>[[sep_file_field]]))?,?\s*(?:Certificate\sissuer:\s*(?<Certificate_Issuer>[[sep_file_field]]))?,?\s*(?:Certificate\ssigner:\s*(?<Certificate_Signer>[[sep_file_field]]))?,?\s*(?:Certificate\sthumbprint:\s*(?<Certificate_Thumbprint>[[sep_file_field]]))?,?\s*(?:Signing\stimestamp:\s*(?<Signing_Timestamp>[[sep_file_field]]))?,?\s*(?:Certificate\sserial\snumber:\s*(?<Certificate_Serial_Number>[[sep_file_field]]))?,\s*(?:Source:\s*(?<Source>[[sep_file_field]]))?,\s*(?:Risk\sname:\s*(?<Risk_Name>[[sep_file_field]]))?,\s*(?:Occurrences:\s*(?<Occurrences>[[sep_file_field]]))?,\s*(?<file_path>[[sep_file_field]]),\s*(?<Description>[[sep_file_field]]),\s*(?:Actual\saction:\s*(?<vendor_action>[[sep_file_field]]))?,\s*(?:Requested\saction:\s*(?<Requested_Action>[[sep_file_field]]))?,\s*(?:Secondary\saction:\s*(?<Secondary_Action>[[sep_file_field]]))?,\s*(?:Event\stime:\s*(?<Event_Time>[[sep_file_field]]))?,\s*(?:Inserted:\s*(?<Event_Insert_Time>[[sep_file_field]]))?,\s*(?:End:\s*(?<End_Time>[[sep_file_field]]))?,\s*(?:Last\supdate\stime:\s*(?<Last_Update_Time>[[sep_file_field]]))?,\s*(?:Domain:\s*(?<Domain_Name>[[sep_file_field]]))?,\s*(?:Group:\s*(?<Group_Name>[[sep_file_field]]))?,\s*(?:Server:\s*(?<Server_Name>[[sep_file_field]]))?,\s*(?<user>[[sep_file_field]]),\s*(?:Source\scomputer:\s*(?<Source_Computer_Name>[[sep_file_field]]))?,\s*(?:Source\sIP:\s*(?<Source_Computer_IP>[[sep_file_field]]))?,\s*(?:Disposition:\s*(?<Disposition>[[sep_file_field]]))?,\s*(?:Download\ssite:\s*(?<Download_Site>[[sep_file_field]]))?,\s*(?:Web\sdomain:\s*(?<Web_Domain>.*))?,\s*(?:Downloaded\sby:\s*(?<Downloaded_By>[[sep_file_field]]))?,\s*(?:Prevalence:\s*(?<Prevalence>[[sep_file_field]]))?,\s*(?:Confidence:\s*(?<Confidence>[[sep_file_field]]))?,\s*(?:URL\sTracking\sStatus:\s*(?<URL_Tracking_Status>[[sep_file_field]]))?,\s*(?<Unknown_Field>[[sep_file_field]]),\s*(?:First\sseen:\s*(?<First_Seen>[[sep_file_field]]))?,\s*(?:Sensitivity:\s*(?<Sensitivity>[[sep_file_field]]))?,\s*(?<Reason_For_White_Listing>[[sep_file_field]]),\s*(?:Application\shash:\s*(?<Application_Hash>[[sep_file_field]]))?,\s*(?:Hash\stype:\s*(?<Hash_Type>[[sep_file_field]]))?,\s*(?:Company\sname:\s*(?<Company_Name>.*))?,\s*(?:Application\sname:\s(?<Application_Name>[[sep_file_field]]))?,\s*(?:Application\sversion:\s*(?P<Application_Version>.*))?,\s*(?:Application\stype:\s*(?<Application_Type>[[sep_file_field]]))?,\s*(?:File\ssize\s\(bytes\):\s*(?<File_Size>[[sep_file_field]]))?(?:,\s*Category\sset:\s*(?<Category_Set>[[sep_file_field]]),\s*Category\stype:\s*(?<Category_Type>[[sep_file_field]]))?,?\s*(?:Location:\s*(?<Location>[[sep_file_field]]))?",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","field_extraction_for_agt_scan",0,"regex-based","Splunk_TA_symantec-ep",system,"","(?i)(?:[[sep_file_prefix]]),\s*(?:Scan\sID:\s*(?<Scan_ID>[[sep_file_field]]))?,\s*(?:Begin:\s*(?<Begin_Time>[[sep_file_field]]))?,\s*(?:End:\s*(?<End_Time>[[sep_file_field]]))?,\s*(?<Status>[[sep_file_field]]),\s*(?:Duration\s\(seconds\):\s*(?<Duration>[[sep_file_field]]))?,\s*(?:User1:\s*(?<Client_User_1>[[sep_file_field]]))?,\s*(?:User2:\s*(?<Client_User_2>[[sep_file_field]]))?,\s*(?<Start_Message>[[sep_file_field]]),\s*(?<Stop_Message>[[sep_file_field]]),\s*(?:Command:\s*(?<Command>[[sep_file_field]]))?,\s*(?:Threats:\s*(?<Threats>[[sep_file_field]]))?,\s*(?:Infected:\s*(?<Infected_Files>[[sep_file_field]]))?,\s*(?:Total\sFiles:\s*(?<Total_Files>[[sep_file_field]]))?,\s*(?:Omitted:\s*(?<Omitted_Files>[[sep_file_field]]))?,\s*(?:Computer:\s*(?<Computer_Name>[[sep_file_field]]))?,\s*(?:IP\sAddress:\s*(?<IP_Address>[[sep_file_field]]))?,\s*(?:Domain:\s*(?<Domain_Name>[[sep_file_field]]))?,\s*(?:Group:\s*(?<Group_Name>[[sep_file_field]]))?,\s*(?:Server:\s*(?<Server_Name>[[sep_file_field]]))?",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","field_extraction_for_agt_security",0,"regex-based","Splunk_TA_symantec-ep",system,"","(?i)(?:[[sep_file_prefix]]),\s*(?<vendor_severity>[[sep_file_field]]),\s*(?<Host_Name>[[sep_file_field]]),?\s*(?:SHA-256:\s*(?<SHA_256>[[sep_file_field]]))?,?\s*(?:MD-5:\s*(?<MD_5>[[sep_file_field]]))?,\s*(?<Event_Description>[[sep_file_field]]),\s*(?:Local:\s*(?<Local_Host_IP>[[sep_file_field]]))?,\s*(?:Local:\s*(?<Local_Host_MAC>[[sep_file_field]]))?,\s*(?:Remote:\s*(?<Remote_Host_Name>[[sep_file_field]]))?,\s*(?:Remote:\s*(?<Remote_Host_IP>[[sep_file_field]]))?,\s*(?:Remote:\s*(?<Remote_Host_MAC>[[sep_file_field]]))?,\s*(?<Traffic_Direction>[[sep_file_field]]),\s*(?<Network_Protocol>[[sep_file_field]]),\s*(?<Hack_Type>[[sep_file_field]]),\s*(?:Begin:\s*(?<Begin_Time>[[sep_file_field]]))?,\s*(?:End:\s*(?<End_Time>[[sep_file_field]]))?,\s*(?:Occurrences:\s*(?<Occurrences>[[sep_file_field]]))?,\s*(?:Application:\s*(?<Application_Name>[[sep_file_field]]))?,\s*(?:Location:\s*(?<Location>[[sep_file_field]]))?,\s*(?<user>[[sep_file_field]]),\s*(?:Domain:\s*(?<Domain_Name>[[sep_file_field]]))?,\s*(?:Local\sPort\s*(?<Local_Port>[[sep_file_field]]))?,\s*(?:Remote\sPort\s*(?<Remote_Port>[[sep_file_field]]))?,\s*(?:CIDS\sSignature\sID:\s*(?<CIDS_Signature_ID>[[sep_file_field]]))?,\s*(?:CIDS\sSignature\sstring:\s*(?<CIDS_Signature_String>[[sep_file_field]]))?,\s*(?:CIDS\sSignature\sSubID:\s*(?<CIDS_Signature_SubID>[[sep_file_field]]))?,\s*(?:Intrusion\sURL:\s*(?<Intrusion_URL>[[sep_file_field]]))?,\s*(?:Intrusion\sPayload\sURL:\s*(?<Intrusion_Payload_URL>[[sep_file_field]]))?",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","field_extraction_for_agt_system",0,"regex-based","Splunk_TA_symantec-ep",system,"","(?i)(?:[[sep_file_prefix]]),\s*(?<vendor_severity>[[sep_file_field]]),\s*(?<Host_Name>[[sep_file_field]]),\s*(?:Category:\s*(?<Category>[[sep_file_field]]))?,\s*(?<Event_Source>[[sep_file_field]]),\s*(?<Event_Description>.*)",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","field_extraction_for_packet",0,"regex-based","Splunk_TA_symantec-ep",system,"","(?:[[sep_file_prefix]]),?\s*(?<vendor_severity>[[sep_file_field]])?,\s*(?<Host_Name>[[sep_file_field]]),\s*(?:Local:\s*(?<Local_IP>[[sep_file_field]]))?,\s*(?:Local:\s*(?<Local_Port>[[sep_file_field]]))?,\s*(?:Remote:\s*(?<Remote_IP>[[sep_file_field]]))?,\s*(?:Remote:\s*(?<Remote_Host_Name>[[sep_file_field]]))?,\s*(?:Remote:\s*(?<Remote_Port>[[sep_file_field]]))?,?\s*(?<Remote_Mac_Address>[[sep_file_field]]),?\s*(?<Network_Protocol>[[sep_file_field]])?,\s*(?i)(?<Traffic_Direction>Inbound|Outbound),\s*(Application:)?\s*(?<Application_Name>[[sep_file_field]]),?\s*(?:Action:\s*(?<Action>\s*[[sep_file_field]]))?",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","field_extraction_for_policy",0,"regex-based","Splunk_TA_symantec-ep",system,"","(?:[[sep_file_prefix]]),\s*(?:Site:\s*(?<Site_Name>[[sep_file_field]]))?,\s*(?:Server:\s(?<Server_Name>[[sep_file_field]]))?,\s*(?:Domain:\s*(?<Domain_Name>[[sep_file_field]]))?,\s*(?:Admin:\s*(?<Admin_Name>[[sep_file_field]]))?,\s*(?<Event_Description>[[sep_file_field]]),\s*(?<Policy_Name>[[sep_file_field]])",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","field_extraction_for_scm_system",0,"regex-based","Splunk_TA_symantec-ep",system,"","(?i)(?:[[sep_file_prefix]]),\s*(?<vendor_severity>[[sep_file_field]]),\s*(?:Site:\s*(?<Site_Name>[[sep_file_field]]))?,\s*(?:Server:\s*(?<Server_Name>[[sep_file_field]]))?,\s*(?<Event_Description>[[sep_file_field]])",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","field_extraction_for_traffic",0,"regex-based","Splunk_TA_symantec-ep",system,"","(?i)(?:[[sep_file_prefix]]),\s*(?<vendor_severity>[[sep_file_field]]),\s*(?<Host_Name>[[sep_file_field]]),?\s*(?:SHA-256:\s*(?<SHA_256>[[sep_file_field]]))?,?\s*(?:MD-5:\s*(?<MD_5>[[sep_file_field]]))?,\s*(?:Local:\s*(?<Local_Host_IP>[[sep_file_field]]))?,\s*(?:Local:\s*(?<Local_Port>[[sep_file_field]]))?,\s*(?:Local:\s*(?<Local_Host_MAC>[[sep_file_field]]))?,\s*(?:Remote:\s*(?<Remote_Host_IP>[[sep_file_field]]))?,\s*(?:Remote:\s*(?<Remote_Host_Name>[[sep_file_field]]))?,\s*(?:Remote:\s*(?<Remote_Port>[[sep_file_field]]))?,\s*(?:Remote:\s*(?<Remote_Host_MAC>[[sep_file_field]]))?,\s*(?<Network_Protocol>[[sep_file_field]]),\s*(?<Traffic_Direction>[[sep_file_field]]),\s*(?:Begin:\s*(?<Begin_Time>[[sep_file_field]]))?,\s*(?:End:\s*(?<End_Time>[[sep_file_field]]))?,\s*(?:Occurrences:\s*(?<Occurrences>[[sep_file_field]]))?,\s*(?:Application:\s*(?<Application_Name>[[sep_file_field]]))?,\s*(?<rule>[[sep_file_field]]),\s*(?:Location:\s*(?<Location>[[sep_file_field]]))?,\s*(?<user>[[sep_file_field]]),\s*(?:Domain:\s*(?<Domain_Name>[[sep_file_field]]))?,\s*(?:Action:\s*(?<vendor_action>[[sep_file_field]]))?",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","filename_from_filepath",0,"regex-based","Splunk_TA_symantec-ep",system,"file_name::$1","([^\\/]+)$",,1,"",,0,,"file_path",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","process_from_caller_process_name",0,"regex-based","Splunk_TA_symantec-ep",system,"process::$1","(?:Caller\sProcess\sName)?(.*)",,1,"",,0,,"Caller_Process_Name",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","sep_file_field",0,"regex-based","Splunk_TA_symantec-ep",system,"","[^,']*'[^']*'|[^,""]*""[^""]*""|[^,]*",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","sep_file_header",0,"regex-based","Splunk_TA_symantec-ep",system,nullQueue,"^Event\sTime|^Time\sStamp",,1,queue,,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","sep_file_prefix",0,"regex-based","Splunk_TA_symantec-ep",system,"","\s*'[^']*'|\s*""[^""]*""|\s*[^,]*",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","CN_for_websense_cg",0,"regex-based","Splunk_TA_websense-cg",system,"CN::$1","CN=(.*?)(?=(?:,\s*|\s+)\w+=|$)",,1,"",,1,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","DC_for_websense_cg",0,"regex-based","Splunk_TA_websense-cg",system,"DC::$1","DC=(.*?)(?=(?:,\s*|\s+)\w+=|$)",,1,"",,1,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","OU_for_websense_cg",0,"regex-based","Splunk_TA_websense-cg",system,"OU::$1","OU=(.*?)(?=(?:,\s*|\s+)\w+=|$)",,1,"",,1,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","http_content_type_for_websense_cg",0,"regex-based","Splunk_TA_websense-cg",system,"http_content_type::$1","http_content_type=(?!-\s+)(.*?)(?=\s\S+=|$)",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","policy_for_websense_cg",0,"regex-based","Splunk_TA_websense-cg",system,"vendor_policy::$1","policy=(?!-\s+)(.*?)(?=\S+=|$)",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","sourceServer_for_websense_cg",0,"regex-based","Splunk_TA_websense-cg",system,"sourceServer::$1","\s+(\S+)\s+vendor=",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","url_for_websense_cg",0,"regex-based","Splunk_TA_websense-cg",system,"url::$1","url=(\S+)",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","Account_Domain_as_dest_nt_domain",0,"regex-based","Splunk_TA_windows",system,"dest_nt_domain::""$1""","(?:(?:[^\n]+)\n)?(.+)",,1,"",,0,,"Account_Domain",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","Account_Domain_as_src_nt_domain",0,"regex-based","Splunk_TA_windows",system,"src_nt_domain::""$1""","(?!^-$)([^\n]+)\n",,1,"",,0,,"Account_Domain",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","Account_Name_as_member_dn",0,"regex-based","Splunk_TA_windows",system,"member_dn::""$1""","(.+)",,1,"",,0,,"Account_Name",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","Account_Name_as_src_user",0,"regex-based","Splunk_TA_windows",system,"src_user::""$1""","(?!^-$)([^\n]+)\n",,1,"",,0,,"Account_Name",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","Account_Name_as_user",0,"regex-based","Splunk_TA_windows",system,"user::""$1""","(?:(?:[^\n]*)\n)?([^\n]*)",,1,"",,0,,"Account_Name",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","AnnounceFlags_for_win_timesync_configuration",0,"regex-based","Splunk_TA_windows",system,"AnnounceFlags::$1","^AnnounceFlags:([^\r\n]+)",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","AuthorizedCDFPrefix_for_win_installed_apps",0,"regex-based","Splunk_TA_windows",system,"AuthorizedCDFPrefix::$1","^AuthorizedCDFPrefix=([^\r\n]+)",,1,"",,0,,"_raw",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","Caller_Computer_Name_as_src_nt_host",0,"regex-based","Splunk_TA_windows",system,"src_nt_host::""$1""","(?:[\\]+)?([^-].*)",,1,"",,0,,"Caller_Computer_Name",False,global,"1970-01-01T00:00:00+00:00"
ES,"PROD-ES-1|search_head","Caller_Domain_as_src_nt_domain",0,"regex-based","Splunk_TA_windows",system,"src_nt_domain::""$1""","(?!^-$)(.+)",,1,"",,0,,"Caller_Domain",False,global,"1970-01-01T00:00:00+00:00"
